batting_team,bowling_team,venue,runs_left,ball_left,wicket_left,crr,rrr,result
Punjab Kings,Royal Challengers Bangalore,Kingsmead,72,55,9,6.74,7.85,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,72,54,8,6.64,8.0,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,71,53,8,6.63,8.04,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,70,52,8,6.62,8.08,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,70,51,8,6.52,8.24,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,66,50,8,6.77,7.92,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,65,49,8,6.76,7.96,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,65,48,8,6.67,8.12,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,65,47,8,6.58,8.3,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,61,46,8,6.81,7.96,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,61,45,8,6.72,8.13,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,61,44,7,6.63,8.32,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,61,43,7,6.55,8.51,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,61,42,7,6.46,8.71,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,60,41,7,6.46,8.78,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,59,40,7,6.45,8.85,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,55,39,7,6.67,8.46,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,55,38,7,6.59,8.68,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,55,37,7,6.51,8.92,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,54,36,7,6.5,9.0,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,54,35,7,6.42,9.26,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,54,34,7,6.35,9.53,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,52,33,7,6.41,9.45,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,52,32,7,6.34,9.75,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,51,31,7,6.34,9.87,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,50,30,7,6.33,10.0,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,49,29,7,6.33,10.14,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,48,28,7,6.33,10.29,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,48,27,7,6.26,10.67,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,46,26,7,6.32,10.62,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,44,25,7,6.38,10.56,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,43,24,7,6.38,10.75,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,39,23,7,6.56,10.17,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,35,22,7,6.73,9.55,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,34,21,7,6.73,9.71,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,33,20,7,6.72,9.9,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,32,19,7,6.71,10.11,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,30,18,7,6.76,10.0,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,29,17,7,6.76,10.24,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,29,17,6,6.76,10.24,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,25,16,6,6.92,9.38,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,21,15,6,7.09,8.4,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,20,14,6,7.08,8.57,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,19,13,6,7.07,8.77,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,18,12,6,7.06,9.0,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,16,11,6,7.1,8.73,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,16,11,6,7.1,8.73,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,16,10,5,7.04,9.6,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,15,9,5,7.03,10.0,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,14,8,5,7.02,10.5,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,14,7,5,6.96,12.0,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,12,6,5,7.0,12.0,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,12,5,5,6.94,14.4,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,8,4,5,7.09,12.0,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,8,3,5,7.03,16.0,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,8,2,4,6.97,24.0,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,8,1,3,6.91,48.0,0
Punjab Kings,Royal Challengers Bangalore,Kingsmead,8,0,3,6.85,0.0,0
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,141,119,10,0.0,7.11,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,141,118,9,0.0,7.17,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,140,117,9,2.0,7.18,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,140,116,8,1.5,7.24,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,138,115,8,3.6,7.2,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,138,114,8,3.0,7.26,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,138,113,8,2.57,7.33,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,138,113,8,2.57,7.33,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,138,112,8,2.25,7.39,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,138,111,8,2.0,7.46,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,138,110,8,1.8,7.53,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,138,109,8,1.64,7.6,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,138,108,7,1.5,7.67,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,138,107,7,1.38,7.74,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,138,106,7,1.29,7.81,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,138,105,7,1.2,7.89,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,136,104,7,1.88,7.85,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,136,103,7,1.76,7.92,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,136,102,7,1.67,8.0,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,136,101,7,1.58,8.08,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,134,100,7,2.1,8.04,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,134,99,7,2.0,8.12,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,134,98,7,1.91,8.2,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,134,97,7,1.83,8.29,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,134,96,7,1.75,8.38,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,130,95,7,2.64,8.21,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,130,94,7,2.54,8.3,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,130,93,7,2.44,8.39,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,126,92,7,3.21,8.22,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,122,91,7,3.93,8.04,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,121,90,7,4.0,8.07,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,121,89,7,3.87,8.16,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,117,88,7,4.5,7.98,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,117,87,7,4.36,8.07,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,117,86,7,4.24,8.16,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,113,85,7,4.8,7.98,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,112,84,7,4.83,8.0,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,111,83,7,4.86,8.02,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,109,83,7,5.19,7.88,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,108,82,7,5.21,7.9,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,108,81,7,5.08,8.0,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,108,80,7,4.95,8.1,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,107,79,7,4.98,8.13,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,106,78,7,5.0,8.15,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,105,77,7,5.02,8.18,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,104,76,7,5.05,8.21,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,103,75,7,5.07,8.24,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,102,74,7,5.09,8.27,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,96,73,7,5.74,7.89,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,96,72,7,5.62,8.0,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,96,71,7,5.51,8.11,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,95,71,7,5.63,8.03,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,95,70,7,5.52,8.14,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,94,69,7,5.53,8.17,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,90,68,7,5.88,7.94,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,89,67,7,5.89,7.97,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,88,66,7,5.89,8.0,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,87,65,7,5.89,8.03,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,87,65,6,5.89,8.03,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,86,64,6,5.89,8.06,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,85,63,6,5.89,8.1,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,84,62,6,5.9,8.13,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,84,61,5,5.8,8.26,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,81,60,5,6.0,8.1,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,80,59,5,6.0,8.14,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,79,58,5,6.0,8.17,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,75,57,5,6.29,7.89,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,74,56,5,6.28,7.93,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,74,55,5,6.18,8.07,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,73,54,5,6.18,8.11,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,67,53,5,6.63,7.58,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,67,52,5,6.53,7.73,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,61,51,5,6.96,7.18,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,60,50,5,6.94,7.2,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,56,49,5,7.18,6.86,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,56,48,5,7.08,7.0,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,55,47,5,7.07,7.02,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,54,46,5,7.05,7.04,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,53,45,5,7.04,7.07,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,52,44,5,7.03,7.09,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,52,43,5,6.94,7.26,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,52,42,5,6.85,7.43,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,52,41,5,6.76,7.61,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,51,40,5,6.75,7.65,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,51,39,5,6.67,7.85,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,50,38,5,6.66,7.89,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,49,37,5,6.65,7.95,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,48,36,5,6.64,8.0,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,48,35,4,6.56,8.23,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,47,34,4,6.56,8.29,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,43,33,4,6.76,7.82,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,43,32,4,6.68,8.06,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,43,31,4,6.61,8.32,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,43,30,4,6.53,8.6,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,42,29,4,6.53,8.69,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,41,28,4,6.52,8.79,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,40,27,4,6.52,8.89,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,34,26,4,6.83,7.85,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,28,25,4,7.14,6.72,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,28,24,4,7.06,7.0,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,27,23,4,7.05,7.04,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,26,22,4,7.04,7.09,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,22,21,4,7.21,6.29,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,21,20,4,7.2,6.3,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,17,19,4,7.37,5.37,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,16,18,4,7.35,5.33,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,15,17,4,7.34,5.29,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,13,16,4,7.38,4.88,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,12,15,4,7.37,4.8,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,11,14,4,7.36,4.71,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,10,13,4,7.35,4.62,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,10,12,3,7.28,5.0,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,9,11,3,7.27,4.91,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,8,10,3,7.25,4.8,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,6,9,3,7.3,4.0,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,6,8,3,7.23,4.5,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,5,7,3,7.22,4.29,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,1,6,3,7.37,1.0,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,1,5,3,7.3,1.2,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,1,4,3,7.24,1.5,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,0,3,3,7.23,0.0,1
Rajasthan Royals,Sunrisers Hyderabad,St George's Park,-1,2,3,7.22,-3.0,1
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,163,119,10,0.0,8.22,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,163,118,10,0.0,8.29,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,159,117,10,8.0,8.15,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,159,116,10,6.0,8.22,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,159,115,10,4.8,8.3,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,158,114,10,5.0,8.32,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,158,113,10,4.29,8.39,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,156,112,10,5.25,8.36,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,155,111,10,5.33,8.38,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,154,110,10,5.4,8.4,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,154,109,10,4.91,8.48,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,154,108,10,4.5,8.56,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,152,107,10,5.08,8.52,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,152,107,10,5.08,8.52,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,151,106,10,5.14,8.55,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,150,105,10,5.2,8.57,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,146,104,10,6.38,8.42,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,145,103,10,6.35,8.45,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,143,102,10,6.67,8.41,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,143,101,9,6.32,8.5,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,143,100,8,6.0,8.58,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,143,99,8,5.71,8.67,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,142,98,8,5.73,8.69,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,141,97,8,5.74,8.72,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,141,96,8,5.5,8.81,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,141,95,8,5.28,8.91,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,137,94,8,6.0,8.74,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,133,93,8,6.67,8.58,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,129,92,8,7.29,8.41,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,126,91,8,7.66,8.31,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,125,90,8,7.6,8.33,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,119,89,8,8.52,8.02,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,119,88,8,8.25,8.11,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,119,87,8,8.0,8.21,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,118,86,8,7.94,8.23,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,114,85,8,8.4,8.05,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,114,84,8,8.17,8.14,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,112,83,8,8.27,8.1,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,112,82,8,8.05,8.2,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,112,81,8,7.85,8.3,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,110,80,8,7.95,8.25,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,110,79,7,7.76,8.35,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,109,78,7,7.71,8.38,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,107,77,7,7.81,8.34,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,106,76,7,7.77,8.37,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,104,75,7,7.87,8.32,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,103,74,7,7.83,8.35,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,102,73,7,7.79,8.38,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,102,72,7,7.62,8.5,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,101,71,7,7.59,8.54,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,97,70,7,7.92,8.31,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,96,69,7,7.88,8.35,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,95,68,7,7.85,8.38,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,95,67,7,7.7,8.51,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,94,66,7,7.67,8.55,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,93,65,7,7.64,8.58,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,93,64,7,7.5,8.72,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,92,63,7,7.47,8.76,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,92,62,7,7.34,8.9,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,91,61,7,7.32,8.95,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,91,60,7,7.2,9.1,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,89,59,7,7.28,9.05,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,89,58,7,7.16,9.21,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,88,57,7,7.14,9.26,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,88,56,7,7.03,9.43,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,84,55,7,7.29,9.16,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,84,54,7,7.18,9.33,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,83,53,7,7.16,9.4,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,82,52,7,7.15,9.46,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,82,51,7,7.04,9.65,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,82,50,7,6.94,9.84,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,81,49,7,6.93,9.92,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,77,48,7,7.17,9.62,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,77,47,7,7.07,9.83,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,77,46,7,6.97,10.04,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,71,45,7,7.36,9.47,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,70,44,7,7.34,9.55,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,64,43,7,7.71,8.93,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,63,42,7,7.69,9.0,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,59,41,7,7.9,8.63,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,55,40,7,8.1,8.25,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,54,39,7,8.07,8.31,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,53,38,7,8.05,8.37,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,52,37,7,8.02,8.43,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,52,36,7,7.93,8.67,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,48,35,7,8.12,8.23,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,47,34,7,8.09,8.29,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,46,33,7,8.07,8.36,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,45,32,7,8.05,8.44,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,44,31,7,8.02,8.52,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,43,30,7,8.0,8.6,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,41,29,7,8.04,8.48,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,37,28,7,8.22,7.93,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,37,27,7,8.13,8.22,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,36,26,7,8.11,8.31,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,36,25,6,8.02,8.64,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,36,24,6,7.94,9.0,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,35,23,6,7.92,9.13,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,35,22,6,7.84,9.55,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,35,21,6,7.76,10.0,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,35,20,5,7.68,10.5,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,35,19,5,7.6,11.05,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,35,18,5,7.53,11.67,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,31,17,5,7.69,10.94,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,31,16,4,7.62,11.62,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,30,15,4,7.6,12.0,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,30,14,4,7.53,12.86,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,30,13,4,7.46,13.85,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,30,12,3,7.39,15.0,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,29,11,3,7.38,15.82,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,29,10,3,7.31,17.4,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,28,9,3,7.3,18.67,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,28,8,3,7.23,21.0,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,28,7,3,7.17,24.0,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,28,6,2,7.11,28.0,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,28,5,2,7.04,33.6,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,28,4,2,6.98,42.0,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,28,3,2,6.92,56.0,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,22,2,2,7.17,66.0,0
Delhi Capitals,Chennai Super Kings,New Wanderers Stadium,22,1,2,7.11,132.0,0
